#queryid	MCT.f.0052	MCT.f.0053	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0064	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068	taxonomy
cazy_0873_gene_7783	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0925_gene_8384	0.0	5.0	1.0	5.0	1.0	3.0	3.0	5.0	3.0	1.0	7.0	0.0	1.0	2.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0937_gene_8485	0.0	2.0	2.0	7.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	3.0	8.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0075_gene_11299	3.0	3.0	0.0	9.0	0.0	3.0	2.0	0.0	4.0	0.0	4.0	0.0	2.0	14.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0083_gene_11530	0.0	0.0	1.0	14.0	0.0	2.0	1.0	0.0	2.0	1.0	7.0	1.0	12.0	21.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0187_gene_13443	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0208_gene_13884	1.0	5.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	4.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0274_gene_15288	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	6.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0612_gene_4301	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0656_gene_489	1.0	2.0	7.0	7.0	0.0	4.0	2.0	0.0	6.0	4.0	13.0	0.0	16.0	11.0	13.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0673_gene_5062	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	8.0	0.0	5.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0717_gene_5627	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0910_gene_8234	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0924_gene_837	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	2.0	0.0	3.0	0.0	1.0	5.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0999_gene_9478	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0017_gene_10232	0.0	1.0	5.0	8.0	0.0	4.0	1.0	0.0	3.0	1.0	11.0	0.0	10.0	9.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0030_gene_10392	0.0	2.0	1.0	2.0	1.0	1.0	2.0	0.0	1.0	0.0	3.0	0.0	3.0	1.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0156_gene_12962	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0258_gene_14976	0.0	4.0	6.0	12.0	1.0	4.0	1.0	0.0	3.0	0.0	2.0	0.0	6.0	9.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0285_gene_15640	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0271_gene_1526	9.0	15.0	9.0	24.0	2.0	4.0	3.0	1.0	11.0	7.0	20.0	0.0	32.0	22.0	31.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0471_gene_2526	0.0	3.0	3.0	7.0	0.0	1.0	0.0	1.0	1.0	1.0	4.0	0.0	3.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0472_gene_2527	0.0	8.0	0.0	6.0	0.0	3.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0815_gene_6913	2.0	7.0	4.0	19.0	0.0	7.0	0.0	2.0	4.0	1.0	8.0	2.0	16.0	19.0	12.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0832_gene_7253	2.0	9.0	4.0	25.0	0.0	4.0	2.0	0.0	6.0	4.0	11.0	0.0	12.0	27.0	16.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0050_gene_10721	1.0	2.0	2.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0110_gene_11938	1.0	6.0	3.0	10.0	0.0	9.0	0.0	1.0	5.0	0.0	17.0	1.0	5.0	14.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0170_gene_13197	3.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	5.0	9.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0348_gene_17217	0.0	2.0	3.0	4.0	0.0	5.0	2.0	0.0	3.0	1.0	4.0	0.0	5.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0357_gene_17376	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	3.0	3.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0457_gene_2208	0.0	4.0	4.0	19.0	0.0	5.0	0.0	0.0	3.0	3.0	10.0	0.0	10.0	21.0	19.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0474_gene_2528	1.0	3.0	1.0	10.0	0.0	4.0	0.0	0.0	1.0	2.0	3.0	0.0	4.0	6.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0711_gene_554	0.0	0.0	5.0	1.0	0.0	2.0	14.0	0.0	3.0	4.0	10.0	0.0	15.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0712_gene_5580	1.0	8.0	6.0	17.0	0.0	4.0	0.0	0.0	2.0	2.0	9.0	0.0	11.0	24.0	8.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0734_gene_5955	3.0	1.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0806_gene_6836	3.0	7.0	19.0	26.0	0.0	14.0	3.0	0.0	9.0	4.0	25.0	0.0	28.0	29.0	20.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0324_gene_16642	9.0	22.0	10.0	31.0	0.0	11.0	5.0	1.0	8.0	4.0	17.0	1.0	35.0	32.0	36.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0347_gene_17209	0.0	3.0	3.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	4.0	4.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0359_gene_17482	5.0	19.0	11.0	8.0	0.0	9.0	12.0	0.0	12.0	2.0	8.0	0.0	13.0	7.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0625_gene_4512	2.0	10.0	17.0	34.0	2.0	12.0	1.0	0.0	8.0	2.0	25.0	0.0	21.0	31.0	26.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0819_gene_7107	5.0	10.0	12.0	17.0	0.0	3.0	5.0	6.0	2.0	2.0	11.0	0.0	14.0	17.0	10.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0903_gene_8101	1.0	2.0	2.0	2.0	0.0	2.0	22.0	0.0	3.0	1.0	12.0	1.0	14.0	4.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0256_gene_14946	7.0	8.0	0.0	10.0	0.0	13.0	0.0	0.0	8.0	1.0	20.0	0.0	8.0	25.0	16.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0626_gene_4514	0.0	3.0	3.0	4.0	1.0	3.0	15.0	0.0	4.0	4.0	29.0	0.0	21.0	2.0	11.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_1032_gene_9877	1.0	0.0	2.0	0.0	0.0	2.0	4.0	2.0	6.0	1.0	13.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0049_gene_10698	3.0	9.0	9.0	24.0	1.0	10.0	3.0	0.0	10.0	4.0	29.0	1.0	28.0	37.0	24.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0237_gene_14563	3.0	5.0	2.0	9.0	0.0	8.0	1.0	0.0	2.0	0.0	11.0	1.0	4.0	15.0	7.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0547_gene_3547	2.0	2.0	1.0	17.0	1.0	15.0	0.0	1.0	3.0	2.0	9.0	0.0	4.0	19.0	19.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0029_gene_10392	3.0	4.0	3.0	21.0	0.0	5.0	7.0	1.0	2.0	1.0	12.0	0.0	4.0	7.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0051_gene_10722	2.0	9.0	12.0	25.0	0.0	9.0	2.0	0.0	5.0	5.0	14.0	0.0	28.0	46.0	26.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0098_gene_11710	1.0	2.0	0.0	6.0	0.0	2.0	0.0	0.0	1.0	0.0	6.0	0.0	1.0	3.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0351_gene_17250	6.0	8.0	2.0	7.0	1.0	8.0	4.0	1.0	6.0	2.0	22.0	0.0	7.0	23.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0376_gene_1784	2.0	14.0	16.0	37.0	1.0	13.0	5.0	2.0	14.0	8.0	30.0	0.0	25.0	49.0	30.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0417_gene_18833	6.0	3.0	5.0	22.0	0.0	2.0	0.0	0.0	3.0	1.0	7.0	1.0	13.0	14.0	11.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0440_gene_2002	4.0	7.0	11.0	25.0	1.0	7.0	0.0	0.0	7.0	3.0	23.0	0.0	15.0	36.0	23.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0677_gene_5076	3.0	10.0	8.0	22.0	0.0	9.0	3.0	0.0	8.0	8.0	14.0	1.0	16.0	31.0	17.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0830_gene_7247	0.0	2.0	2.0	1.0	0.0	1.0	6.0	0.0	1.0	2.0	13.0	0.0	17.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0849_gene_7449	5.0	6.0	12.0	33.0	0.0	12.0	3.0	3.0	10.0	8.0	28.0	0.0	27.0	40.0	34.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0880_gene_7868	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	4.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0945_gene_8695	1.0	0.0	0.0	1.0	0.0	7.0	3.0	2.0	1.0	1.0	9.0	0.0	6.0	8.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0991_gene_9276	2.0	4.0	4.0	9.0	0.0	2.0	0.0	1.0	2.0	1.0	5.0	0.0	7.0	11.0	11.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0447_gene_2080	3.0	7.0	6.0	31.0	0.0	19.0	7.0	2.0	4.0	1.0	24.0	2.0	24.0	28.0	19.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0678_gene_5077	5.0	10.0	13.0	35.0	1.0	9.0	4.0	0.0	10.0	5.0	26.0	1.0	29.0	54.0	36.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_1013_gene_968	9.0	26.0	41.0	96.0	1.0	19.0	6.0	1.0	17.0	17.0	64.0	0.0	63.0	130.0	79.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0260_gene_15090	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	2.0	6.0	1.0	3.0	3.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0842_gene_7340	1.0	2.0	2.0	6.0	0.0	1.0	0.0	0.0	3.0	3.0	7.0	0.0	3.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0026_gene_10366	1.0	4.0	9.0	16.0	0.0	4.0	0.0	1.0	3.0	2.0	16.0	0.0	14.0	22.0	10.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0095_gene_11693	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0183_gene_13348	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0216_gene_14076	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	5.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0225_gene_14331	0.0	2.0	2.0	13.0	1.0	3.0	2.0	0.0	1.0	1.0	7.0	0.0	8.0	16.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0231_gene_14399	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	3.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0246_gene_14743	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	4.0	1.0	3.0	0.0	2.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0286_gene_15643	3.0	1.0	0.0	4.0	0.0	6.0	2.0	1.0	2.0	0.0	6.0	0.0	4.0	3.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0316_gene_16371	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	2.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0333_gene_16970	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0345_gene_17175	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0361_gene_17595	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0404_gene_18498	1.0	1.0	0.0	4.0	0.0	4.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	4.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0525_gene_3304	1.0	0.0	1.0	1.0	1.0	0.0	5.0	0.0	0.0	2.0	7.0	0.0	4.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0628_gene_4579	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0731_gene_5922	3.0	2.0	3.0	2.0	0.0	2.0	1.0	1.0	5.0	3.0	10.0	0.0	3.0	9.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0764_gene_6	1.0	2.0	4.0	15.0	0.0	2.0	1.0	0.0	4.0	2.0	16.0	0.0	7.0	20.0	16.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0858_gene_7618	0.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	10.0	11.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_1020_gene_9754	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	3.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0138_gene_12614	0.0	0.0	1.0	5.0	0.0	7.0	2.0	3.0	2.0	0.0	10.0	0.0	6.0	10.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0249_gene_14834	1.0	3.0	0.0	7.0	0.0	1.0	0.0	0.0	4.0	2.0	11.0	0.0	8.0	11.0	14.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0544_gene_3521	5.0	16.0	26.0	59.0	0.0	22.0	5.0	3.0	9.0	17.0	44.0	0.0	42.0	79.0	47.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0940_gene_8532	4.0	14.0	14.0	21.0	1.0	7.0	5.0	0.0	8.0	7.0	42.0	0.0	29.0	30.0	28.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH110
cazy_0235_gene_14420	2.0	1.0	1.0	3.0	1.0	2.0	4.0	1.0	0.0	1.0	8.0	0.0	4.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0550_gene_3549	2.0	3.0	10.0	3.0	0.0	3.0	23.0	0.0	3.0	5.0	31.0	0.0	31.0	8.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH112
cazy_0012_gene_10155	2.0	1.0	2.0	9.0	0.0	18.0	4.0	0.0	6.0	0.0	23.0	0.0	8.0	16.0	20.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0205_gene_13809	5.0	9.0	2.0	8.0	0.0	21.0	1.0	0.0	5.0	3.0	21.0	1.0	8.0	28.0	13.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0443_gene_2005	6.0	20.0	18.0	61.0	1.0	7.0	8.0	2.0	11.0	8.0	41.0	0.0	37.0	74.0	55.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0470_gene_2523	7.0	26.0	22.0	73.0	1.0	22.0	1.0	0.0	17.0	7.0	49.0	2.0	53.0	90.0	58.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0488_gene_2748	18.0	43.0	43.0	120.0	0.0	37.0	9.0	1.0	27.0	20.0	85.0	1.0	91.0	150.0	91.0	30.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0985_gene_9181	0.0	2.0	2.0	4.0	0.0	14.0	3.0	0.0	10.0	1.0	13.0	0.0	10.0	17.0	10.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0987_gene_9208	3.0	3.0	4.0	5.0	0.0	16.0	2.0	4.0	6.0	3.0	20.0	0.0	7.0	26.0	15.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH115
cazy_0391_gene_18278	0.0	3.0	4.0	5.0	0.0	3.0	4.0	0.0	4.0	1.0	4.0	0.0	1.0	6.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0392_gene_18278	0.0	2.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0394_gene_18306	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH117
cazy_0995_gene_9472	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH120
cazy_0846_gene_7397	5.0	13.0	31.0	59.0	2.0	10.0	2.0	1.0	11.0	10.0	32.0	0.0	39.0	70.0	43.0	22.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH123
cazy_0230_gene_14396	1.0	1.0	0.0	4.0	0.0	5.0	6.0	3.0	6.0	0.0	15.0	1.0	6.0	14.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH125
cazy_0004_gene_1006	16.0	36.0	59.0	109.0	2.0	35.0	15.0	8.0	35.0	20.0	91.0	2.0	74.0	122.0	113.0	31.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0024_gene_10343	11.0	23.0	39.0	82.0	1.0	27.0	5.0	2.0	20.0	14.0	61.0	0.0	43.0	76.0	69.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0124_gene_1233	24.0	36.0	55.0	96.0	1.0	27.0	7.0	1.0	20.0	17.0	90.0	0.0	70.0	122.0	80.0	37.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0455_gene_2162	0.0	4.0	1.0	5.0	0.0	9.0	3.0	1.0	9.0	0.0	11.0	0.0	3.0	7.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0509_gene_3139	0.0	1.0	1.0	1.0	0.0	7.0	2.0	2.0	5.0	0.0	8.0	0.0	4.0	5.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0515_gene_3226	1.0	4.0	3.0	12.0	2.0	28.0	11.0	0.0	20.0	3.0	31.0	0.0	5.0	27.0	19.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0553_gene_3557	2.0	4.0	6.0	23.0	0.0	7.0	2.0	0.0	3.0	1.0	11.0	1.0	12.0	27.0	16.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0555_gene_3559	9.0	9.0	25.0	87.0	0.0	24.0	5.0	1.0	19.0	11.0	51.0	3.0	58.0	99.0	70.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0668_gene_5039	1.0	5.0	1.0	6.0	1.0	17.0	6.0	2.0	9.0	1.0	21.0	0.0	9.0	16.0	20.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_1006_gene_9562	0.0	1.0	0.0	3.0	0.0	17.0	6.0	0.0	7.0	0.0	13.0	0.0	3.0	15.0	15.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH127
cazy_0982_gene_9136	1.0	0.0	1.0	3.0	2.0	8.0	2.0	1.0	5.0	1.0	5.0	0.0	3.0	9.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH128
